 ID; Inventarnummer; Sammlung; Klassifikation; Webtext; Datierung; Herstellung; Herkunft; Inhalt; Masse; Material und Technik
1148;LM-71062;Glas;Pokal;"Balusterpokal, Übergang zur Kuppa durch Schaftringe und Palmetten gebildet, à la façon de Venise. Inhalt: Dreifaltigkeit. Herstellung: Unbekannter Hersteller, Niederlande. Um 1680. Herkunft: Maria Planta, Niederlande; Ian Pool (1608 - 1688), Niederlande. 22,5 cm. Ø 10 cm. Glas, graviert, geschnitten. ";1680 (Um);Unbekannter Hersteller, Niederlande. ;    ;Dreifaltigkeit. ;Höhe 22.5 cm, Durchmesser 10 cm.;Glas, graviert, geschnitten.
1149;LM-71063;Keramik;Deckelschüssel;"Einfache Form mit zwei profilierten Ohrgriffen; Deckel leicht bombiert. Herstellung: Jura. Um 1800. Herkunft: Liestal (BL), Schloss Wildenstein. 6 x 16 cm. Ø 10,7 cm. Irdenware, glasiert. ";1800 (Um);Jura. ;  ;;Höhe 6 cm, Breite 16 cm, Durchmesser 10.7 cm.;Irdenware, glasiert.
1150;LM-71064;Keramik;Teller;"Braun-weiss marmorierte Schauseite; Form mit flachem Spiegel. Herstellung: Jura. Um 1820. Herkunft: Liestal (BL), Schloss Wildenstein. 2,3 cm. Ø 16,4 cm. Irdenware, glasiert. ";1820 (Um);Jura. ;  ;;Höhe 2.3 cm, Durchmesser 16.4 cm.;Irdenware, glasiert.
1153;LM-71067;Keramik;Teller;Form mit flachem Spiegel, niedrigem Steigbord und geschupptem Perlrand. Herstellung: Matzendorf Fayencemanufaktur (1798 - 1884), wohl Matzendorf. Um 1830 - 1840. Herkunft: Liestal (BL), Schloss Wildenstein. 3,4 cm. Ø 25,7 cm. Irdenware, glasiert. ;1830 - 1840 (Um);Matzendorf Fayencemanufaktur (1798 - 1884), wohl Matzendorf. ;  ;;Höhe 3.4 cm, Durchmesser 25.7 cm.;Irdenware, glasiert.
1156;LM-71070;Keramik;Breitrandplatte;Mulde mit Spiralen, gemustertem Wolken- und Wassersegment, Fahne mit 4 Früchten. Herstellung: Winterthur. Datiert nach Inschrift 1684. Herkunft: Alfred Rütschi (1868 - 1929). 4,3 cm. Ø 32 cm. Scharffeuerfarben auf Fayence. ;1684 (Datiert nach Inschrift);Winterthur. ;  ;;Höhe 4.3 cm, Durchmesser 32 cm.;Scharffeuerfarben auf Fayence.
1157;LM-71071;Keramik;Schüssel;Rot grundiert, innen weisses Kammuster, aussen Randstreifen. Herstellung: Hafner Gottlieb Krebser (1865 - 1930), Zürich (ZH), Seebach. Um 1900. Herkunft: Marie Knechtli-Hediger, Muhen. 11 cm. Ø 30,5 cm. Irdenware, glasiert. ;1900 (Um);Hafner Gottlieb Krebser (1865 - 1930), Zürich (ZH), Seebach. ;  ;;Höhe 11 cm, Durchmesser 30.5 cm.;Irdenware, glasiert.
3173;LM-71486;Keramik;Vase;"Schwarz-gelbes Kreisranken- und Herzblattdekor in Malhorntechnik. Inhalt: Rankenmotiv. Herstellung: Keramiker Karl Rudolf Schenk (1870 - 1953), Heimberg. Um 1910. Herkunft: Marie Knechtli-Hediger, Muhen; Marie Knechtli-Hediger, Muhen. 17,4 cm. Irdenware, glasiert, engobiert. ";1910 (Um);Keramiker Karl Rudolf Schenk (1870 - 1953), Heimberg. ;Besitzer    (Objekt);Rankenmotiv. ;Höhe 17.4 cm.;Irdenware, glasiert, engobiert.
7299;LM-72304;Keramik;Teller;Im Spiegel Trompeter, Inschrift: 'Johanaß Zolinger, Laß deine Stime hören klingen, Daß eß geschehe zu Lob und ehr Dem höchster Gott Gibt Preiß und er, 1780'. Inhalt: Trompeter Johannes Zollinger. Herstellung: Langnau im Emmental. Datiert nach Inschrift 1780. 5,4 cm. Ø 31,1 cm. Irdenware, geritzt, bemalt. ;1780 (Datiert nach Inschrift);Langnau im Emmental. ;;Trompeter Johannes Zollinger. ;Höhe 5.4 cm, Durchmesser 31.1 cm.;Irdenware, geritzt, bemalt.
7281;LM-72307;Keramik;Humpen;"Leicht konische Wandung Zürichschild zwischen Traube und Blättern und Edelweissranke sowie Inschrift: `Konrad Siegrist` in den Farben weiss, grün, hellbraun, gelb, blau. Inhalt: Kantonswappen Zürich. Herstellung:   Jakob Spühler, Wil. Um 1900 - 1910. Herkunft: Konrad Siegrist, Rafz. 12 cm. Irdenware, glasiert. Literatur:K. Moser, Jakob Spüler, der Töpfer von Wil/Buchenloo in:  Keramik-Freunde der Schweiz Mitteilungsblatt 92/1979, S. Lit: KFdS MrH 92, S. 9 - 11. ";1900 - 1910 (Um);  Jakob Spühler, Wil. ;  ;Kantonswappen Zürich. ;Höhe 12 cm.;Irdenware, glasiert.
7285;LM-72312;Keramik;Platte (Geschirr);Weiss, mit weitausschwingender, polychrom gemalter Fahne. Inhalt: Personenwappen (unbestimmt). Herstellung: Italien, Oberitalien. Um 1700. 8 cm. Ø 39 cm. Fayence, gebrannt. ;1700 (Um);Italien, Oberitalien. ;;Personenwappen (unbestimmt). ;Höhe 8 cm, Durchmesser 39 cm.;Fayence, gebrannt.
7316;LM-72322;Keramik;Wappenplatte;Schildform mit reliefierter, gelb glasierter Schauseite mit div. Kantonswappen. Inschrift: `MOT. MITR. KP. G. AKTIVDIENST 1939 - 1940`. Inhalt: Aktivdienst 1939-1945. Kantonswappen (Objekt). Herstellung: Keramiker Ganz, Embrach. Um 1940. 25,1 x 18,2 cm. Steinzeug, gebrannt. ;1940 (Um);Keramiker Ganz, Embrach. ;Cliché ;Aktivdienst 1939-1945. Kantonswappen (Objekt). ;Höhe 25.1 cm, Breite 18.2 cm.;Steinzeug, gebrannt.
7335;LM-72340;Keramik;Teller;Rund, mit Reliefansicht des Schweizerischen Landesmuseums in Zürich in reichem Rocaillerahmen, kalt bemalt. Marke auf Rückseite: 'JS' in Schild und Nr. 509. Inhalt: Museum (Bautyp) Zürich (ZH), Landesmuseum. Herstellung: Manufaktur Strnact. Josef (1881 - 1934), Böhmen. Um 1900. Ø 19,5 cm. Irdenware, gebrannt, bemalt. ;1900 (Um);Manufaktur Strnact. Josef (1881 - 1934), Böhmen. ;;Museum (Bautyp) Zürich (ZH), Landesmuseum. ;Durchmesser 19.5 cm.;Irdenware, gebrannt, bemalt.
8853;LM-72743;Keramik;Platte (Geschirr);"Engobiert; auf dunkelbraunem Grund stehender Jüngling in Rüstung mit Fahne. Inhalt: Gesellschaftswappen Gesellschaft zum Narren und Distelzwang. Bannerträger (Objekt). Herstellung: Keramiker Adolf Schweizer (1893 - 1967), Steffisburg; Rudolf F. Münger (1863 - 1929) (Objekt). Um 1920. Ø 30,5 cm. Irdenware, glasiert. Literatur:B. Messerli-Bolliger, Der dekorative Entwurf in der Schweizer Keramik im 19. Jahrhundert. Zwei Beispiele: Das Töpfereigebiet Heimberg-Steffisburg-Thun und die Tonwarenfabrik Ziegler in Schaffhausen, in: Keramik-Freunde der Schweiz Mitteilungsblatt 106/1991, S. 7-100, vgl. Abb. 40, 41. ";1920 (Um);"Keramiker Adolf Schweizer (1893 - 1967), Steffisburg; Rudolf F. Münger (1863 - 1929) (Objekt)";;Gesellschaftswappen Gesellschaft zum Narren und Distelzwang. Bannerträger (Objekt). ;Durchmesser 30.5 cm.;Irdenware, glasiert.
8854;LM-72744;Keramik;Teller;"Kragenrand, Inschrift: 'Diese Blatte ist von Erd gemacht und wenn Sie bricht der Hafner lacht, Ch. Dürringer Hafner, Steckborn Kanton Thurgau. Herstellung: Inschrift Christoph Düringer (1794 - 1851), Steckborn. Um 1840 - 1850. 6 cm. Ø 33 cm. Irdenware, glasiert. Literatur:M. Früh, Steckborner Kachelöfen des 18. Jahrhunderts, Frauenfeld 2005, S. 496-497. ";1840 - 1850 (Um);Inschrift Christoph Düringer (1794 - 1851), Steckborn. ;;;Höhe 6 cm, Durchmesser 33 cm.;Irdenware, glasiert.
8855;LM-72745;Glas;Badeglas;"Trinkbecher; farblos mit roter Etikette. Inhalt: Ort-/Landschaftsdarstellungen (allg.) Rheinfelden. Um 1860 - 1880. 11 cm. geschnitten. ";1860 - 1880 (Um);;;Ort-/Landschaftsdarstellungen (allg.) Rheinfelden. ;Höhe 11 cm.;geschnitten.
8867;LM-72756;Keramik;Milchkännchen;"Eiform mit abgesetztem Fuss, Trichterkragen, Henkel und Ausguss. Gemalte Blumenranke in den Farben Mangan, Grün, Gelb, Blau, Eisenrot; auf dem Bauch Inschrift 'Rägula Egli 1822'. Inhalt: Blumen- und Rankenmotiv. Herstellung: Fayencemanufaktur Nägeli Johann Jakob Vater (1802 - 1830), Kilchberg. Datiert 1822. 17 cm. Fayence, bemalt. ";1822 (Datiert);Fayencemanufaktur Nägeli Johann Jakob Vater (1802 - 1830), Kilchberg. ;;Blumen- und Rankenmotiv. ;Höhe 17 cm.;Fayence, bemalt.
8868;LM-72757;Keramik;Schreibzeuggefäss;"Rechteckiger Kasten mit hochgezogener Rückwand und vorgesetztem Gefäss mit geschweifter Front. Bemalt in den Farben Blau, Mangan, Gelb, Grün mit Blumen- und Rocailleornamenten. Inhalt: Blumen- und Rankenmotiv. Herstellung: Hafner wohl Johannes Häberli, Bäriswil. 1782 - 1784. Herkunft: Bendicht Ruchty, Moosaffoltern. 15,5 x 21 x 14 cm. Irdenware, bemalt, glasiert. Literatur:A. Heege, Keramik aus Bäriswil, Zur Geschichte einer bedeutenden Landhafnerei im Kanton Bern, Bern 2011, Nr. 111 S. 252. ";1782 - 1784;Hafner wohl Johannes Häberli, Bäriswil. ;  ;Blumen- und Rankenmotiv. ;Höhe 15.5 cm, Breite 21 cm, Tiefe 14 cm.;Irdenware, bemalt, glasiert.
8893;LM-72771;Keramik;Deckelterrine;Oval, mit Ständerfuss, geripptem Deckelgriff und Artischokenknauf. Herstellung: Manufaktur Marke Porzellanmanufaktur Zell am Harmersbach, Zell am Harmersbach. 1800 - 1900. 10,8 cm. Steingut. ;1800 - 1900 (Jahrhundert);Manufaktur Marke Porzellanmanufaktur Zell am Harmersbach, Zell am Harmersbach. ;;;Höhe 10.8 cm.;Steingut.
8897;LM-72773;Keramik;Krug;"Fragment mit Wellenfuss, Bandhenkel und reliefiertem Rosetten-Stempeldekor. Herstellung: Siegburg (Rheinland). 1400 - 1500. Herkunft: Siegburg (Rheinland) (-), Benediktinerkirche St. Michaelsberg; Kloster Stans, Stans. 12,5 cm. Steinzeug, glasiert. ";1400 - 1500 (Jahrhundert);Siegburg (Rheinland). ;     (Objekt);;Höhe 12.5 cm.;Steinzeug, glasiert.
8904;LM-72778;Glas;Humpen;Mit zinngefasstem Deckel, auf Etikette Ansichten von Zürich, Basel u. Fribourg. Inhalt: Ortsansicht Zürich. Ortsansicht Basel(Objekt). Ortsansicht Zürich(Objekt). Um 1870. Herkunft: Zürich. 14 cm. Glas, geschnitten. Deckel: Zinn. ;1870 (Um);;   (Objekt);Ortsansicht Zürich. Ortsansicht Basel(Objekt). Ortsansicht Zürich(Objekt). ;Höhe 14 cm.;Glas, geschnitten. Deckel: Zinn.
8908;LM-72790;Keramik;Füllkachel;"Dominikus wird von Bischof Didacus als Kanonikus aufgenommen. Inhalt: Dominikus, hl. Herstellung: Hafner Daniel III. Meyer (1674 - 1736), Steckborn. Datiert nach Quelle 1718. Herkunft: Diessenhofen (TG), Kloster St. Katharinental. 51,5 x 45,5 cm. Halbfayence, bemalt. Literatur:Lit: KDM TG IV. S. 134; S. 128 Nr. 6; M. Früh, Steckborner Kachelöfen des 18. Jahrhunderts, Frauenfeld 2005, Nr. 4) S. 274. ";1718 (Datiert nach Quelle);Hafner Daniel III. Meyer (1674 - 1736), Steckborn. ;   (Objekt);Dominikus, hl. ;Höhe 51.5 cm, Breite 45.5 cm.;Halbfayence, bemalt.
8909;LM-72791;Keramik;Füllkachel;"Dominikus erhält von Papst Honorius III. die Ordensregel. Inhalt: Dominikus, hl. Herstellung: Hafner Daniel III. Meyer (1674 - 1736), Steckborn. Datiert nach Quelle 1718. Herkunft: Diessenhofen (TG), Kloster St. Katharinental. 52 x 43 cm. Halbfayence, bemalt. Literatur:Lit: KDM TG IV. S. 134; S. 128 Nr. 6; M. Früh, Steckborner Kachelöfen des 18. Jahrhunderts, Frauenfeld 2005, Nr. 4) S. 274. ";1718 (Datiert nach Quelle);Hafner Daniel III. Meyer (1674 - 1736), Steckborn. ;   (Objekt);Dominikus, hl. ;Höhe 52 cm, Breite 43 cm.;Halbfayence, bemalt.
8910;LM-72792;Keramik;Füllkachel;"Stehend in Landschaft mit Kirche in Umfriedung. Inhalt: Konrad, hl. Herstellung: Hafner Daniel III. Meyer (1674 - 1736), Steckborn; Maler Heinrich I Kuhn (1679 - 1755); Rudolf Kuhn (1706 - 1756) (Objekt). Um 1731 - 1732. Herkunft: St. Urban (LU), Kloster. 39 x 33,5 cm. Halbfayence, bemalt. Literatur:M. Früh, Steckborner Kachelöfen des 18. Jahrhunderts, Frauenfeld 2005, Nr. 19) S. 290. ";1731 - 1732 (Um);"Hafner Daniel III. Meyer (1674 - 1736), Steckborn; Maler Heinrich I Kuhn (1679 - 1755); Rudolf Kuhn (1706 - 1756) (Objekt)";   (Objekt);Konrad, hl. ;Höhe 39 cm, Breite 33.5 cm.;Halbfayence, bemalt.
8911;LM-72793;Keramik;Deckelterrine;"Ovale Form auf Ständerfuss mit Doppelhenkel und Deckel mit Knauf, bemalt in den Farben Blau, Mangan, Rotbraun, Inschrift 'Anna Hess bin ich genannt/der himel sei mein - Vaterland'. Herstellung: Matzendorf Fayencemanufaktur (1798 - 1884). Datiert nach Inschrift 1815. Herkunft: Anna Hess. 21,5 x 30 x 18 cm. Steingut, bemalt. Literatur:Rudolf Schnyder, Die Ausstellung 200 Jahre Matzendorfer Keramik von 1997 im Historischen Museum Olten, in: Keramik-Freunde der Schweiz Mitteilungsblatt 121/Mai 2008, S. 3-66. ";1815 (Datiert nach Inschrift);Matzendorf Fayencemanufaktur (1798 - 1884). ;   (Objekt);;Höhe 21.5 cm, Länge 30 cm, Breite 18 cm.;Steingut, bemalt.
8912;LM-72794;Keramik;Deckelterrine;Henne mit Jungen. Deckel mit reliefiertem Kranz und Knauf. Inhalt: Huhn. 1800 - 1850. Herkunft: Bern. 8,5 cm. ;1800 - 1850 (1. Hälfte);;   (Objekt);Huhn. ;Höhe 8.5 cm.;
8917;LM-72798;Keramik;Deckelterrine;"Wie LM 72794; Deckel mit reliefiertem Kranz und Knauf. Inhalt: Widder. 1800 - 1850. Herkunft: Bern. 8,5 cm. ";1800 - 1850 (1. Hälfte);;   (Objekt);Widder. ;Höhe 8.5 cm.;
8920;LM-72801;Keramik;Platte (Geschirr);"Inschrift: Manche Jungfrau hübsch und fein, ist gar falsch von innen. Herstellung: ; Hafner David Anderes (1810 - 1873), Heimberg. Um 1860. Herkunft: Bern (Kanton). Ø 31 cm. Irdenware, geritzt, engobiert. ";1860 (Um);"; Hafner David Anderes (1810 - 1873), Heimberg";  ;;Durchmesser 31 cm.;Irdenware, geritzt, engobiert.
8921;LM-72802;Keramik;Platte (Geschirr);Weiss grundiert mit geritztem, in den Farben Blau, Grün, Rotbraun und Mangan koloriertem Dekor. Im Spiegel Schild mit Datum 1878, umgeben von Blumenkranz. Inhalt: Blumen, diverse. Schildmotiv (Objekt). Herstellung: Bern (Kanton). Datiert nach Inschrift 1878. Ø 29,5 cm. Irdenware, geritzt, engobiert. ;1878 (Datiert nach Inschrift);Bern (Kanton). ;;Blumen, diverse. Schildmotiv (Objekt). ;Durchmesser 29.5 cm.;Irdenware, geritzt, engobiert.
8922;LM-72803;Keramik;Teller;"Ritter zu Pferd mit Standarte; Inschrift: Schweiz. Landesausstellung Zürich 1883. Inhalt: Ritterszene. Herstellung: Manufaktur Johannes Wanzenried-Ingold (1847 - 1895), Steffisburg; Friedrich Ernst Frank (1862 - 1920) (Objekt); Porzellanmanufaktur Thun (Objekt). Datiert 1883. Ø 32 cm. Irdenware, engobiert, glasiert. Literatur:R. Schnyder, Ceramics from Switzerland, Ausst.-Katalog Lissabon 1998, S. 116 Nr. 189. ";1883 (Datiert);"Manufaktur Johannes Wanzenried-Ingold (1847 - 1895), Steffisburg; Friedrich Ernst Frank (1862 - 1920) (Objekt); Porzellanmanufaktur Thun (Objekt)";Testament Sammler ;Ritterszene. ;Durchmesser 32 cm.;Irdenware, engobiert, glasiert.
8925;LM-72806;Keramik;Schützenteller;"Rautenform mit runder Mulde; auf der Fahne die Wappen Schweiz und Genf mit Zweig. Inhalt: Ortsansicht Genf. Schützenverein Genf. Orts- und Körperschaftswappen Genf(Objekt). Herstellung: Manufaktur Coppier Clément & Cie. (von 1814), Carouge; F. Potier (Objekt). Um 1910. Ø 29 cm. Steingut, bedruckt. ";1910 (Um);"Manufaktur Coppier Clément & Cie. (von 1814), Carouge; F. Potier (Objekt)";;Ortsansicht Genf. Schützenverein Genf. Orts- und Körperschaftswappen Genf(Objekt). ;Durchmesser 29 cm.;Steingut, bedruckt.
8926;LM-72807;Keramik;Teller;"Wachsoldaten neben Grenzstein und Umschrift: Occupation des Frontières / 1914-15. Inhalt: Grenzbesetzung 1914/15. Herstellung: Manufaktur Coppier Clément & Cie. (von 1814), Carouge; Henri Huguenin (1879 - 1920) (Objekt). Datiert 1914 - 1915. Ø 29 cm. Steingut, bedruckt. ";1914 - 1915 (Datiert);"Manufaktur Coppier Clément & Cie. (von 1814), Carouge; Henri Huguenin (1879 - 1920) (Objekt)";;Grenzbesetzung 1914/15. ;Durchmesser 29 cm.;Steingut, bedruckt.
8927;LM-72808;Keramik;Schützenteller;"Quadratische Form, runder Mulde mit Darstellung Winkelried. Auf der Fahne die Wappen Schweiz und Genf 'Société de tir de campagne Le Grutli Genève'. Inhalt: Denkmal Stans (NW), Winkelrieddenkmal. Herstellung: Manufaktur Coppier Clément & Cie. (von 1814), Carouge; Alber-Henri Gantner (1866 - 1904), Genf (Objekt). Um 1900. Ø 24,5 cm. Steingut, bedruckt. ";1900 (Um);"Manufaktur Coppier Clément & Cie. (von 1814), Carouge; Alber-Henri Gantner (1866 - 1904), Genf (Objekt)";;Denkmal Stans (NW), Winkelrieddenkmal. ;Durchmesser 24.5 cm.;Steingut, bedruckt.
9028;LM-72887;Keramik;Teller;"Mit Trophäen-Dekor und Umschrift: ARMES-REUNIES / CHAUX-DE-FONDS. Marke: Wappen-Schild Langenthal mit Schweizerkreuz und Umschrift 'SUISSE LANGENTHAL' über '31'. Herstellung: Porzellanmanufaktur Marke Porzellanfabrik Langenthal (von 1906), Langenthal. Datiert 1931. Ø 24,1 cm. Porzellan, bedruckt. Literatur:Katalog La manufacture de porcelaine de Langenthal, entre design industriel et vaisselle du dimanche/Die Porzellanmanufaktur Langenthal, zwischen Industriedesign und Sonntagsgeschirr, Genf Musée Ariana 2012. ";1931 (Datiert);Porzellanmanufaktur Marke Porzellanfabrik Langenthal (von 1906), Langenthal. ;;;Durchmesser 24.1 cm.;Porzellan, bedruckt.
104933;LM-73384;Keramik;Fliesenbild;"Grosses Fliesen-Wandbild mit Blumen, bestehend aus 5 x 10 (50) Fliesen aus Steingut, Unterglasur bemalt mit Mohnblumen in den Farben Grün, Rot, Lila und Violett. Inhalt: Blumen, diverse. Herstellung: Maler Jules Cherelle (1860 - 1916), Carouge; Faïencerie de Carouge Ch. Degrange & Cie (1885 - 1903). Um 1900. 157 x 78,5 cm (ohne Rahmen). bemalt. ";1900 (Um);"Maler Jules Cherelle (1860 - 1916), Carouge; Faïencerie de Carouge Ch. Degrange & Cie (1885 - 1903)";;Blumen, diverse. ;Höhe 157 cm, Breite 78.5 cm ( ohne Rahmen).;bemalt.
104932;LM-73393;Keramik;Figur;"Gärtnerin in Lila Schürze, der Rock mit kleinen Streublümchen. Nach dem Modell der Porzellanmanufaktur Zürich. Unterschiede zum Original betreffen vor allem Schürze und Sockel. Inhalt: Frühling (Allegorie). Gärtnerin (Objekt). Herstellung: Manufaktur im Stil des Porzellanmanufaktur Kilchberg-Schooren (1763 - 1791). Um 1900 - 1910. 21,5 cm. Porzellan. Literatur:R. Schnyder, Zürcher Porzellan. Die Figuren der Sammlung Dr. E. S. Kern im Agentenhaus Horgen, in: Keramikfreunde der Schweiz Mitteilungsblatt 122/2009, S. 20 - 28. ";1900 - 1910 (Um);Manufaktur im Stil des Porzellanmanufaktur Kilchberg-Schooren (1763 - 1791). ;;Frühling (Allegorie). Gärtnerin (Objekt). ;Höhe 21.5 cm.;Porzellan.
104940;LM-73437;Keramik;Figur;"Mit Fässchen unter dem rechten Arm auf quadratischem Sockel. Inhalt: Essigverkäuferin. Herstellung: Porzellanmanufaktur Kilchberg-Schooren (1763 - 1791). Um 1775. 9,8 x 3,7 x 3,7 cm. Porzellan, bemalt. Literatur:S. Ducret, Die Zürcher Porzellanmanufaktur II, S. 102. ";1775 (Um);Porzellanmanufaktur Kilchberg-Schooren (1763 - 1791). ;;Essigverkäuferin. ;Höhe 9.8 cm, Breite 3.7 cm, Tiefe 3.7 cm.;Porzellan, bemalt.
104942;LM-73440;Keramik;Schale;"Aus glasierter Irdenware mit brauner Überlaufglasur. Stempelmarke: Vase mit Schweizer-Kreuz in Kreis, Nr. '32 B'. Herstellung: Tonwarenfabrik Bodmer (1872 - 1963), Zürich. 1923. Ø 17,5 cm. Irdenware, glasiert. Literatur:E. Bodmer-Huber/B. Messerli-Bolliger, Die Tonwarenfabrik Bodmer in  Zürich Wiedikon, in: Keramik-Freunde der Schweiz, Mitteilungsblatt 101/1986, S. 3-60; Abb. 71. ";1923;Tonwarenfabrik Bodmer (1872 - 1963), Zürich. ;;;Durchmesser 17.5 cm.;Irdenware, glasiert.
107470;LM-73659;Keramik;Deckelterrine;"Ovale Schüssel auf Ständerfuss mit eingezogener Mündung und zwei Volutenhenkel. Inhalt: Hirsch. Herstellung: Fayencemanufaktur Scheller Johannes Vater (1820 - 1846), Kilchberg-Schooren. Um 1840. Herkunft: H.U. Soller, Roggwil; Pauline Züllig; Abraham Züllig (1830 - 1880); Anna Ursula Soller. 24 x 29,5 x 18 cm. Scharffeuerfarben auf Fayence. ";1840 (Um);Fayencemanufaktur Scheller Johannes Vater (1820 - 1846), Kilchberg-Schooren. ;Besitzer    (Objekt)   (Objekt)   (Objekt);Hirsch. ;Höhe 24 cm, Breite 29.5 cm, Tiefe 18 cm.;Scharffeuerfarben auf Fayence.
107479;LM-73661;Keramik;Kanne;"Bemalt in den Farben Braun und Hellblau mit Bild der gefangenen Hugenottin Marie Durand in der Tour de Constance in Aigues Mortes unter der Inschrift: RESISTER. Inhalt: Hugenotten Marie Durand. Herstellung: Fabrikant Haussmann Fritz und Helen (1928 - 1961), Uster; Bertha Tappolet (1897 - 1947) (Objekt). Datiert nach Quelle 1941. 28,2 cm. Fayence, bemalt. ";1941 (Datiert nach Quelle);"Fabrikant Haussmann Fritz und Helen (1928 - 1961), Uster; Bertha Tappolet (1897 - 1947) (Objekt)";;Hugenotten Marie Durand. ;Höhe 28.2 cm.;Fayence, bemalt.
107482;LM-73744;Keramik;Teller;Schreitend, Form mit kleiner Mulde und breiter, konischer Fahne. Inhalt: Bär. Herstellung: wohl Bern (Kanton). Datiert nach Inschrift 1736. Herkunft: BVL (unbestimmt). 5,7 cm. Ø 29,7 cm. Irdenware, bemalt, glasiert. ;1736 (Datiert nach Inschrift);wohl Bern (Kanton). ;  ;Bär. ;Höhe 5.7 cm, Durchmesser 29.7 cm.;Irdenware, bemalt, glasiert.
107850;LM-73804;Keramik;Platte (Geschirr);"Queroval, bemalt in den Farben Blau, Rot und Gold mit Päonien im Spiegel und Gitterrrand unterbrochen von Medaillons mit stilisierten Blüten auf der Fahne. Inhalt: Blumen, diverse. Herstellung: Exporteur Compagnie des Indes, China. Um 1730. Herkunft: Louis Guiguer (Baron) (1675 - 1747), Prangins. 41 x 33 cm. Porzellan, bemalt. Literatur:Vincent Lieber, Le voyage aux Indes, Porcelaines chinoises pour les familles suisses, 1740-1780, Nyon 2016, S. 26-29. ";1730 (Um);Exporteur Compagnie des Indes, China. ;  ;Blumen, diverse. ;Länge 41 cm, Breite 33 cm.;Porzellan, bemalt.
109803;LM-73807;Keramik;Teller;In grünem Blumenstrauss mit Edelweiss und Alpenrosen. Inhalt: Strasse Uri (UR), Axenstrasse. Herstellung: Manufaktur Villeroy & Boch (1789 - 1931). Um 1900. Ø 20 cm. Steingut, bedruckt. ;1900 (Um);Manufaktur Villeroy & Boch (1789 - 1931). ;;Strasse Uri (UR), Axenstrasse. ;Durchmesser 20 cm.;Steingut, bedruckt.
109810;LM-73808;Keramik;Doppelhenkelvase;"Gedrückte Kugelform, zylindrischer Hals, rechteckige Henkel. Grün patiniert, mit in Öl ausgeführtem Dekor. Inhalt: Blumenmotiv. Herstellung: Manufaktur Tonwarenfabrik Bodmer (1872 - 1963), Zürich. Um 1917 - 1918. 10,3 cm. Irdenware, bemalt. Literatur:E. Bodmer-Huber/B. Messerli-Bolliger, Die Tonwarenfabrik Bodmer in  Zürich Wiedikon, in: Keramik-Freunde der Schweiz, Mitteilungsblatt 101/1986, S. 3-60; Abb. 51, 54. ";1917 - 1918 (Um);Manufaktur Tonwarenfabrik Bodmer (1872 - 1963), Zürich. ;;Blumenmotiv. ;Höhe 10.3 cm.;Irdenware, bemalt.
109818;LM-73809;Keramik;Krug;"Leicht konische Form mit Bandhenkel und gekniffener Schnauze. Dekor: ein Wache stehender Scharfschütze der Grenzbesetzung 1870. Inhalt: Grenzbesetzung 1870/71. Herstellung: Keramiker zugeschrieben Karl Loder-Eyer (1871 - 1915). Um 1914. 14,1 cm. Irdenware, bemalt, glasiert. Literatur:Lit. H. Buchs, vom Heimberger Geschirr zur Thuner Majolika, Thun 1988 S. 78. ";1914 (Um);Keramiker zugeschrieben Karl Loder-Eyer (1871 - 1915). ;;Grenzbesetzung 1870/71. ;Höhe 14.1 cm.;Irdenware, bemalt, glasiert.
